A,B,C,D,E,F
1.74542141,40.84756088,2336.464,0.49947983,5.759131432,122.9011459
1.778051019,39.42605591,2336.616,0.5339185,6.090277195,129.0312653
1.826757312,38.59977341,2336.768,0.568747878,6.172473431,138.4038239
1.825813294,39.11297226,2336.92,0.554846525,6.306704044,128.4120331
1.781388164,40.62781525,2337.072,0.533002973,6.416495323,124.321312
1.738415718,41.24227524,2337.224,0.502542555,6.529406548,126.9892349
1.71462822,39.25452042,2337.376,0.499291033,6.570838451,123.0414047
1.702846527,37.30947495,2337.528,0.52559644,6.494027615,131.4848328
1.697728157,35.9283638,2337.68,0.548131704,6.467517853,125.3799744
1.693838239,36.34314346,2337.832,0.560486019,6.529531479,111.1243515
1.67898798,35.60170746,2337.984,0.558707774,6.585616112,110.039711
1.68407619,35.36815262,2338.136,0.561190486,6.509872436,111.88974
1.724519372,34.06375122,2338.288,0.54393965,6.141465187,120.7155228
1.799367309,34.34095764,2338.44,0.527006209,5.578133106,133.6597595
1.860469222,38.10256958,2338.592,0.507230043,5.417621136,130.8476105
1.816257596,39.42091751,2338.744,0.5093292,5.711121082,133.5508575
1.745803475,39.78741074,2338.896,0.532706618,6.5089674,133.1918793
1.744928598,35.67412949,2339.048,0.539734662,6.819613934,130.6514587
1.857305408,33.73249054,2339.2,0.517053843,6.397026062,123.5344696
1.973837614,34.57531357,2339.352,0.493727267,5.891257286,117.1472931
2.026671648,35.87620163,2339.504,0.491098166,5.331154347,106.1757889
2.019902706,38.44818497,2339.656,0.500867367,5.141749859,107.4576645
2.027665377,37.26329422,2339.808,0.526852965,5.240799427,113.1857605
1.984959364,34.84110642,2339.96,0.589451194,5.764845371,115.9446106
1.903442383,32.46368408,2340.112,0.643801749,6.25188303,125.7916565
1.786670923,32.10316086,2340.264,0.650873661,6.717720985,138.9204712
1.685449839,33.15911865,2340.416,0.6076442,7.269647121,143.5570984
1.640292406,36.63660812,2340.568,0.568597555,7.637550831,141.7516022
1.675106764,39.40547943,2340.72,0.56865567,7.568947315,132.9402924
1.729260445,38.74132919,2340.872,0.553711236,7.007582665,123.0463562
1.719421387,36.7763176,2341.024,0.524699628,6.579280376,121.2195892
1.644234061,37.49171829,2341.176,0.498869717,6.393894672,122.6413574
1.573571086,36.76774979,2341.328,0.498536199,6.536856651,130.4441681
1.543549538,37.21610642,2341.48,0.523670852,6.708692551,133.0800934
1.568989992,35.94367981,2341.632,0.517722726,6.621048927,129.2725983
1.643087268,38.91878128,2341.784,0.491500408,6.411842823,121.9092636
1.725432634,42.48733902,2341.936,0.469324082,6.369503498,121.166153
1.787389159,44.65698624,2342.088,0.496107638,6.75727129,131.5622253
1.841166019,41.57675934,2342.24,0.55371666,6.880827427,136.3725891
1.928261399,37.73260498,2342.392,0.57779038,6.271769524,132.4578857
2.04598546,36.72803879,2342.544,0.533391655,5.404256821,128.3546448
2.163687229,41.2574234,2342.696,0.454412401,4.612773895,119.8973084
2.247017384,47.70428848,2342.848,0.40154919,4.440198422,109.6978912
2.169506788,48.7434082,2343,0.386609316,4.894594669,110.2332153
1.954372406,47.73713303,2343.152,0.420240134,5.951243401,115.9883499
1.760000825,42.63169861,2343.304,0.495195091,7.175704956,119.113739
1.664535046,40.12487793,2343.456,0.563814879,7.65152359,127.0981445
1.652117372,35.23875046,2343.608,0.62077409,7.526198864,137.032547
1.662399292,34.59841538,2343.76,0.621885181,7.07291317,138.9850922
1.679647565,33.86671066,2343.912,0.605114996,5.811891556,144.7688294
1.732786536,35.53974533,2344.064,0.58201617,4.381457329,121.2748642
1.794441938,36.93039322,2344.216,0.606703937,3.869637966,119.0688171
1.770828009,38.84753418,2344.368,0.65851599,4.3208704,121.324501
1.681552172,39.80251694,2344.52,0.70469898,5.337722302,124.3062592
1.648467541,37.17385101,2344.672,0.692267299,5.228966713,127.6582184
1.749952555,35.49092865,2344.824,0.619689941,4.243485928,132.342926
1.92960453,39.2600975,2344.976,0.52058661,3.762981176,117.5594101
2.02677393,42.805439,2345.128,0.474785954,4.134209633,106.1794205
2.02329421,43.32688522,2345.28,0.486872435,4.812083721,105.6475372
1.985289216,38.71476364,2345.432,0.51246959,5.365531445,119.4616776
1.951142788,35.7337265,2345.584,0.529985011,5.668787956,126.1871567
1.918392062,36.27767181,2345.736,0.555062473,5.785246849,134.6279144
1.903327346,38.688694,2345.888,0.562804222,5.709102154,137.6618652
1.893263936,41.13860321,2346.04,0.571561217,5.726263523,128.1724396
1.832411408,40.50478745,2346.192,0.590726376,5.977118492,129.9972382
1.756377459,39.67887116,2346.344,0.61746335,6.117603779,142.0328369
1.73917222,41.02674866,2346.496,0.596047819,5.213802815,128.709198
1.841968656,43.71253967,2346.648,0.504475176,4.068933487,119.7477951
1.986444116,46.99805832,2346.8,0.416204155,3.900151253,114.1890488
2.056215048,48.27141571,2346.952,0.400803775,5.043375492,124.586853
2.047538281,48.25585175,2347.104,0.429574102,6.318252087,135.1978455
2.009832621,46.65428543,2347.256,0.478381753,6.749939442,146.9407044
1.969073415,42.74502182,2347.408,0.501486719,6.468407631,142.106842
1.938716531,38.87576675,2347.56,0.510662496,6.108307838,137.5664063
1.932778955,39.39844132,2347.712,0.514816999,5.826395989,139.2832794
1.949100494,44.4333725,2347.864,0.512363732,5.451804638,156.1025391
1.982493401,52.14702606,2348.016,0.509248555,4.655908585,161.09729
2.036073446,56.29616928,2348.168,0.48604092,3.777458191,153.4350891
2.118113518,55.56733322,2348.32,0.451092482,3.305426598,152.8267822
2.192910194,53.97940826,2348.472,0.439665258,3.27835989,148.6835327
2.211987257,51.22177887,2348.624,0.44906944,3.485534668,146.8560181
2.198585272,49.4021492,2348.776,0.447009683,3.543440342,148.3522644
2.161870956,50.02150345,2348.928,0.416378528,3.60738945,147.7561951
2.113135338,52.58782196,2349.08,0.388105899,3.717754364,147.0158081
2.061445952,54.48374558,2349.232,0.383760601,3.928282499,146.0928955
2.034041405,51.23996735,2349.384,0.415403277,4.097639084,146.9978027
2.032871485,46.39405823,2349.536,0.470199287,4.365383625,142.2088623
2.045871973,43.24506378,2349.688,0.510165513,4.764136791,140.8290863
2.055544853,41.16287994,2349.84,0.51358211,5.073013306,140.7207642
2.047619104,38.47657776,2349.992,0.515629411,5.187716484,142.3494415
2.030923605,36.78082275,2350.144,0.530846536,4.895092487,142.423645
2.014116049,36.62939835,2350.296,0.526964128,4.638235569,141.5887909
1.977542639,37.18816376,2350.448,0.488518536,4.675495148,143.858017
1.904200792,39.35962677,2350.6,0.474541038,4.768352032,140.6615143
1.859368563,43.03660965,2350.752,0.517012537,4.645093918,139.800415
1.899448156,46.9397583,2350.904,0.551798642,4.239244938,143.9623718
2.001458645,48.52416992,2351.056,0.535076618,4.129098892,134.0349121
2.046660662,47.10000992,2351.208,0.481760681,4.360142231,125.5388413
1.999018192,45.10414505,2351.36,0.453255147,4.670816422,136.3391113
1.930352688,42.04463959,2351.512,0.471065581,4.842300415,137.2267761
1.881304741,40.48335648,2351.664,0.502955616,4.844448566,128.4691162
1.848448873,41.13812256,2351.816,0.517191231,4.964710236,121.3178864
1.826993346,43.29908371,2351.968,0.527443588,5.180504322,134.2873383
1.843129516,43.93274307,2352.12,0.537115336,5.072305203,145.3802338
1.904142737,42.84057617,2352.272,0.532706261,4.765006542,148.9065247
1.95518899,43.71014404,2352.424,0.533905029,4.761515141,146.5935364
1.945729613,45.79917145,2352.576,0.569374979,5.503388882,145.1885529
1.910287619,46.0884819,2352.728,0.591391265,6.574555874,150.9813385
1.92552197,45.69830322,2352.88,0.536828399,6.438550472,163.9107971
2.016596317,45.53064346,2353.032,0.435173482,4.966966629,162.494812
2.128245592,43.62661362,2353.184,0.359710336,3.60119772,150.2194824
2.195012569,42.20368958,2353.336,0.344172001,3.183858633,134.0927124
2.207212448,42.70084381,2353.488,0.364642769,3.488521099,138.4614563
2.152843475,46.03586578,2353.64,0.38060841,3.961316347,140.2997589
2.076601982,49.40243149,2353.792,0.393193334,4.274879932,142.125473
2.039869547,48.1923523,2353.944,0.404826671,4.457771778,137.7512665
2.04602766,46.15380478,2354.096,0.434339017,4.80215168,144.0923004
2.046513557,43.1022377,2354.248,0.462953508,5.437903881,147.3214722
1.981498241,40.17222977,2354.4,0.484710693,6.018526077,151.7172394
1.894034982,39.65846252,2354.552,0.505150318,6.016653538,150.4777832
1.846240401,40.17653656,2354.704,0.50880301,5.518544197,144.0640106
1.854330421,42.13583374,2354.856,0.509018123,4.87133646,143.4839478
1.902241707,43.23476028,2355.008,0.493871182,4.428514957,138.3426209
1.962219358,43.62896729,2355.16,0.462794155,4.427970409,132.4723053
1.992919207,42.99054718,2355.312,0.414627165,4.725777149,130.0871124
1.934011459,41.78369522,2355.464,0.410046041,5.217626095,124.8191834
1.825772882,41.3006897,2355.616,0.488622665,5.778472424,124.9512863
1.786540628,41.43820572,2355.768,0.56043011,6.681012154,126.1833572
1.874707818,41.72403336,2355.92,0.545155108,6.955295563,128.9198914
2.010733843,41.70925903,2356.072,0.486027539,6.026321411,127.9591141
2.047189713,41.79125977,2356.224,0.465084672,5.244079113,124.3361206
1.965426326,41.08443832,2356.376,0.48149702,5.104383469,133.596405
1.853209257,40.46084976,2356.528,0.494685054,5.477539539,139.0866547
1.776648164,39.52171326,2356.68,0.499772281,5.885518551,130.2440491
1.742723823,39.36891174,2356.832,0.517415345,6.076857567,121.9379349
1.739931345,40.37195587,2356.984,0.546545446,6.083664894,125.2912293
1.773114204,42.51864624,2357.136,0.553877711,5.683900356,123.6470642
1.851298213,43.10950089,2357.288,0.52582258,4.678391457,131.2164764
1.986463547,42.65738678,2357.44,0.480892032,3.809756279,122.7375259
2.107514143,44.23989105,2357.592,0.451970935,3.769138098,118.8165588
2.101526976,43.45192719,2357.744,0.473825723,4.23470211,119.8736801
1.967624188,41.38980103,2357.896,0.514834583,4.814086914,129.111908
1.809869051,38.95298386,2358.048,0.551352263,5.561142445,131.9268341
1.706600428,39.47492981,2358.2,0.563482344,6.411682129,130.657486
1.653198838,43.06194305,2358.352,0.554920137,7.189602852,121.4325485
1.632300973,45.5713768,2358.504,0.548528671,7.372849464,115.7593231
1.647254705,45.6409111,2358.656,0.543091178,7.097285271,116.7940292
1.721163392,42.23912811,2358.808,0.533178687,6.744930267,116.2448654
1.808916688,38.63076019,2358.96,0.513921559,6.348468304,116.0456619
1.861998677,39.49577713,2359.112,0.497978717,5.640080929,119.4919739
1.890960813,42.16017914,2359.264,0.499442995,4.92890501,120.8917542
1.932587624,43.97610855,2359.416,0.497664601,4.706415653,122.2298355
1.987250686,40.94051743,2359.568,0.509305358,5.314932346,127.1243973
2.009673357,38.10573959,2359.72,0.535548091,6.155903339,128.3645935
2.024530172,37.099823,2359.872,0.569597244,6.407367706,120.5649185
2.02747798,39.73006058,2360.024,0.583409011,6.283482075,118.4072113
1.961962223,43.09183884,2360.176,0.58229667,6.279273033,120.9852066
1.868283391,43.75317383,2360.328,0.573836327,6.110747337,115.446785
1.835587144,42.12765884,2360.48,0.556635559,5.867012501,116.9609833
1.869929552,38.99528503,2360.632,0.523758471,5.970151901,127.5589752
1.882852554,37.48131561,2360.784,0.512582302,6.520614624,131.018692
1.837954879,38.26261139,2360.936,0.528101146,7.128314018,133.4121857
1.807798982,37.47349548,2361.088,0.579016745,7.162112713,142.3491669
1.825516343,35.87690353,2361.24,0.61496079,7.043663979,142.4159088
1.853009701,32.69776917,2361.392,0.617111266,6.794482708,140.1619263
1.881989121,32.64720917,2361.544,0.607900024,6.259819984,139.7007752
1.945551872,36.02832031,2361.696,0.600587189,5.67885828,136.888092
2.060021401,40.69297028,2361.848,0.566455066,5.173695087,128.4736023
2.153382063,41.60490036,2362,0.496050954,4.877338409,125.6518402
2.135695219,39.00143814,2362.152,0.432207793,4.812189579,129.2611389
2.036441326,36.75477982,2362.304,0.432571679,5.017710686,132.0211334
1.955399871,35.24601364,2362.456,0.476189971,5.326379776,134.2723541
1.950863242,34.75250244,2362.608,0.516163588,5.02894783,135.5290375
2.031533241,36.89098358,2362.76,0.492841393,4.023686409,136.163559
2.152514219,40.72275162,2362.912,0.428507805,3.189223051,136.2881165
2.195110083,43.3866806,2363.064,0.367242426,3.302096129,136.0449219
2.082930088,45.14264679,2363.216,0.339634687,4.035264492,136.2474823
1.909332275,45.39891815,2363.368,0.355705917,4.923116684,136.1286621
1.796078205,45.17770386,2363.52,0.400016964,5.405846119,136.096695
1.800316572,46.36500931,2363.672,0.437923014,5.063524246,136.0399628
1.908668399,46.50066757,2363.824,0.452501804,4.476978779,136.2424164
2.03788209,47.93922424,2363.976,0.441726863,3.910533428,136.133255
2.133589506,45.08779144,2364.128,0.447988331,3.438730717,136.1066284
2.199709177,42.45069504,2364.28,0.434623003,3.104413033,136.1829224
2.2395823,38.96539688,2364.432,0.398959279,2.987628698,136.3235474
2.237201214,37.45374298,2364.584,0.344495773,3.259527445,135.9945374
2.159727573,35.48630524,2364.736,0.323442787,3.947563171,135.9840393
2.074536085,34.85695267,2364.888,0.364221156,4.803154469,136.1911621
2.046617985,34.01512528,2365.04,0.419064283,4.974173069,136.3372345
2.10511899,33.58409119,2365.192,0.444028527,4.261361122,136.1434021
2.171825409,34.17696762,2365.344,0.421362668,3.49407649,136.2296753
2.202500582,35.58737564,2365.496,0.384408921,3.218827486,136.1463165
2.135690212,37.03478622,2365.648,0.367163152,3.476433754,136.0880127
2.041820049,36.72559357,2365.8,0.380136341,3.971138716,136.048645
1.997832537,38.45419693,2365.952,0.409718275,4.289261818,136.2250519
2.034607649,40.57578659,2366.104,0.429953426,4.148785591,136.3000641
2.092542648,42.63049316,2366.256,0.44790861,4.157214642,136.1842957
2.09404254,41.47612763,2366.408,0.478884041,4.707751274,136.0424652
2.050114155,40.08239365,2366.56,0.4966456,5.526855946,136.0843964
2.027689219,40.09398651,2366.712,0.506799281,5.703546047,136.175827
2.071532965,42.44261169,2366.864,0.50148809,5.516183376,136.1897888
2.12366581,46.53742981,2367.016,0.501684546,5.601965904,136.0625916
2.10023737,49.79310226,2367.168,0.507069647,5.950574875,136.21492
2.004863977,49.62898254,2367.32,0.513922095,6.295349121,136.1611786
1.930095911,48.90255737,2367.472,0.501291513,6.455570221,136.2120056
1.935134769,46.16400528,2367.624,0.463931501,6.382157326,136.0325623
1.984552026,46.19464493,2367.776,0.448118657,6.304984093,136.1018219
1.947847724,45.29977799,2367.928,0.476465821,6.240647316,136.1658325
1.852146745,44.45128632,2368.08,0.527679205,5.62762928,136.0889893
1.809860587,42.7535286,2368.232,0.562494636,4.833294392,136.0681
1.831044436,38.90996933,2368.384,0.563849747,4.393296242,134.1569061
1.883703709,36.46521759,2368.536,0.52352041,4.098313332,130.9362183
1.950400829,34.50577927,2368.688,0.446076036,3.421374798,130.381546
2.024733543,34.13941193,2368.84,0.377829343,2.934755325,130.8161469
2.008779049,36.19836807,2368.992,0.38994658,3.21501255,126.4623947
1.851935864,37.86606598,2369.144,0.477939159,4.073462486,124.4548645
1.708580375,39.10132217,2369.296,0.600830615,5.337141991,130.5144501
1.675585032,38.79665756,2369.448,0.660226762,6.141707897,139.8107758
1.686410189,37.97913361,2369.6,0.656560183,6.419115067,146.750946
1.713859916,38.00238419,2369.752,0.603595376,6.543665886,146.6216431
1.747659326,36.10274506,2369.904,0.544818878,6.615481854,139.1703796
1.788858891,37.57239914,2370.056,0.503210664,6.70413208,127.885788
1.783487558,38.18480301,2370.208,0.509818494,6.984839916,122.8613205
1.734992266,39.94514847,2370.36,0.538105607,7.166996002,121.7474594
1.729202747,37.15075302,2370.512,0.573596656,7.135481358,126.7576294
1.778566837,35.59047318,2370.664,0.576386154,6.695345402,140.0750122
1.874648333,39.71918488,2370.816,0.600093126,6.112794399,141.6207123
1.958502412,41.71344757,2370.968,0.616646171,5.752150536,130.4564514
2.008811951,46.91159821,2371.12,0.603825867,5.951236725,124.5980148
1.930888295,43.52482224,2371.272,0.556675375,6.134557724,125.7689743
1.83947897,42.80290985,2371.424,0.531534433,6.014094353,130.2066498
1.802428603,40.18235016,2371.576,0.545536637,5.944208145,137.0460205
1.809995771,41.31809235,2371.728,0.599792123,6.021624565,138.3946228
1.841146112,43.44444275,2371.88,0.634175599,6.381242275,131.537384
1.919406891,38.98321533,2372.032,0.621855438,6.267095566,123.9184036
2.06351471,37.3536377,2372.184,0.574958146,6.119257927,119.079773
2.197095871,35.72392654,2372.336,0.529888749,5.225601673,114.1419907
2.229255438,38.89889526,2372.488,0.508467138,4.684234619,112.3886719
2.14297986,42.41411209,2372.64,0.491550565,4.559594154,114.567627
2.070792675,43.94742584,2372.792,0.499063015,5.086613178,119.2629929
2.05254221,45.21792603,2372.944,0.513073266,5.576347828,120.4317551
2.084737063,42.53898239,2373.096,0.585162699,6.089968681,120.3208542
2.105572939,40.17477799,2373.248,0.644020736,6.44172287,124.4950638
2.064023495,40.41864014,2373.4,0.674733579,6.928956509,124.6639099
1.998408675,40.64421082,2373.552,0.663191676,7.181602478,127.4528122
1.925708771,45.06342316,2373.704,0.635168374,6.885932922,129.5448761
1.887318969,43.85567856,2373.856,0.592596054,6.059620857,122.3932419
1.883592129,42.0060463,2374.008,0.525714457,5.712081432,119.1872177
1.880088329,43.77975464,2374.16,0.483323425,6.038401604,122.5974045
1.866843224,43.90772629,2374.312,0.512512744,6.903589726,131.6206665
